FlightNumber,Airline,DepartureAirport,ArrivalAirport,ScheduledDepartureTime,ActualDepartureTime,DelayDuration,DelayCause,Date,PassengerImpact,FlightStatus
UA768,American Airlines,JFK,SFO,23-02-2025 08:15,23-02-2025 08:20,5.0,Technical,23-02-2025,Minimal,Delayed
AS437,Alaska Airlines,JFK,ORD,05-03-2025 02:00,05-03-2025 02:10,10.0,Late Aircraft,05-03-2025,Minimal,Delayed
JB182,JetBlue Airways,SEA,ATL,04-02-2025 23:00,05-02-2025 01:00,120.0,Security,04-02-2025,Major impact,Delayed
UA460,Delta Air Lines,DEN,SEA,28-04-2025 01:15,28-04-2025 01:20,5.0,Technical,28-04-2025,Minimal,Delayed
JB681,American Airlines,JFK,ORD,15-04-2025 01:00,15-04-2025 03:00,120.0,Technical,15-04-2025,Missed connections,Delayed
UA716,Alaska Airlines,DFW,DEN,17-01-2025 19:45,17-01-2025 19:55,10.0,Weather,17-01-2025,Minimal,Delayed
UA989,Alaska Airlines,DFW,PHX,25-04-2025 08:30,25-04-2025 11:30,180.0,Weather,25-04-2025,Major impact,Delayed
UA859,JetBlue Airways,DFW,LAX,17-02-2025 23:15,17-02-2025 23:45,30.0,Late Aircraft,17-02-2025,Moderate,Delayed
SW216,American Airlines,SEA,JFK,04-02-2025 08:45,04-02-2025 08:55,10.0,Weather,04-02-2025,Minimal,Delayed
JB493,Southwest Airlines,JFK,SEA,19-02-2025 14:00,19-02-2025 15:30,90.0,Technical,19-02-2025,Missed connections,Delayed
AS794,United Airlines,MIA,SEA,24-02-2025 18:30,24-02-2025 20:00,90.0,Late Aircraft,24-02-2025,Major impact,Delayed
AA387,Alaska Airlines,ORD,LAX,01-02-2025 17:30,01-02-2025 19:00,90.0,Weather,01-02-2025,Missed connections,Delayed
SW573,American Airlines,SEA,JFK,01-03-2025 01:30,01-03-2025 04:30,180.0,Technical,01-03-2025,Missed connections,Delayed
AA383,JetBlue Airways,MIA,DEN,09-01-2025 14:15,09-01-2025 15:00,45.0,Crew,09-01-2025,Moderate,Delayed
DL332,Alaska Airlines,ATL,DFW,22-04-2025 19:00,22-04-2025 19:05,5.0,Technical,22-04-2025,Minimal,Delayed
UA116,Alaska Airlines,DEN,PHX,02-04-2025 01:15,02-04-2025 01:25,10.0,Security,02-04-2025,Minimal,Delayed
JB179,Delta Air Lines,DFW,SFO,15-03-2025 11:45,15-03-2025 13:15,90.0,Crew,15-03-2025,Major impact,Delayed
JB907,United Airlines,DEN,SEA,25-04-2025 20:30,25-04-2025 21:15,45.0,Security,25-04-2025,Moderate,Delayed
AS620,JetBlue Airways,DEN,DFW,18-02-2025 18:00,18-02-2025 18:15,15.0,Late Aircraft,18-02-2025,Minimal,Delayed
AS180,American Airlines,DFW,PHX,15-03-2025 20:45,15-03-2025 20:55,10.0,Security,15-03-2025,Minimal,Delayed
JB583,Alaska Airlines,MIA,PHX,26-02-2025 10:30,26-02-2025 11:15,45.0,Technical,26-02-2025,Moderate,Delayed
UA181,United Airlines,MIA,PHX,10-01-2025 11:45,10-01-2025 13:45,120.0,Late Aircraft,10-01-2025,Major impact,Delayed
DL650,Delta Air Lines,SFO,ATL,19-03-2025 08:30,19-03-2025 08:40,10.0,Weather,19-03-2025,Minimal,Delayed
JB251,JetBlue Airways,SEA,DFW,26-04-2025 05:45,26-04-2025 05:55,10.0,Late Aircraft,26-04-2025,Minimal,Delayed
JB828,Southwest Airlines,LAX,DFW,22-04-2025 01:45,22-04-2025 02:00,15.0,Weather,22-04-2025,Minimal,Delayed
JB939,JetBlue Airways,LAX,DFW,25-04-2025 00:30,25-04-2025 02:30,120.0,Late Aircraft,25-04-2025,Missed connections,Delayed
JB839,JetBlue Airways,ORD,LAX,30-01-2025 09:45,30-01-2025 12:45,180.0,Security,30-01-2025,Missed connections,Delayed
SW426,Delta Air Lines,ATL,JFK,15-04-2025 23:15,16-04-2025 00:00,45.0,Security,15-04-2025,Moderate,Delayed
UA201,United Airlines,ORD,ATL,16-01-2025 09:30,16-01-2025 10:00,30.0,Technical,16-01-2025,Moderate,Delayed
UA720,American Airlines,DFW,DEN,19-01-2025 03:15,19-01-2025 06:15,180.0,Technical,19-01-2025,Major impact,Delayed
AA652,JetBlue Airways,DFW,JFK,04-03-2025 00:30,04-03-2025 02:00,90.0,Late Aircraft,04-03-2025,Major impact,Delayed
UA212,Alaska Airlines,LAX,MIA,24-04-2025 13:45,24-04-2025 14:00,15.0,Crew,24-04-2025,Minimal,Delayed
AA462,American Airlines,DFW,LAX,11-02-2025 05:30,11-02-2025 08:30,180.0,Weather,11-02-2025,Missed connections,Delayed
DL240,JetBlue Airways,SFO,DFW,28-03-2025 06:30,28-03-2025 08:30,120.0,Technical,28-03-2025,Missed connections,Delayed
DL750,American Airlines,MIA,DFW,01-01-2025 13:00,01-01-2025 13:30,30.0,Technical,01-01-2025,Moderate,Delayed
AS369,JetBlue Airways,SFO,DFW,23-03-2025 11:45,23-03-2025 12:00,15.0,Crew,23-03-2025,Minimal,Delayed
UA784,Southwest Airlines,SEA,SFO,18-03-2025 11:45,18-03-2025 12:15,30.0,Weather,18-03-2025,Moderate,Delayed
UA529,Southwest Airlines,DEN,DFW,26-03-2025 13:00,26-03-2025 14:00,60.0,Weather,26-03-2025,Moderate,Delayed
SW821,Delta Air Lines,SEA,MIA,18-03-2025 13:15,18-03-2025 14:00,45.0,Security,18-03-2025,Moderate,Delayed
SW162,JetBlue Airways,DEN,ORD,28-03-2025 10:45,28-03-2025 12:45,120.0,Late Aircraft,28-03-2025,Missed connections,Delayed
AA374,Southwest Airlines,DFW,SFO,23-03-2025 01:30,23-03-2025 02:00,30.0,Security,23-03-2025,Moderate,Delayed
SW192,Alaska Airlines,DEN,SFO,09-04-2025 17:00,09-04-2025 20:00,180.0,Technical,09-04-2025,Missed connections,Delayed
DL958,JetBlue Airways,SFO,DFW,07-02-2025 05:30,07-02-2025 06:00,30.0,Security,07-02-2025,Moderate,Delayed
AA136,American Airlines,MIA,LAX,06-03-2025 12:45,06-03-2025 13:30,45.0,Crew,06-03-2025,Moderate,Delayed
SW234,Alaska Airlines,ORD,LAX,10-01-2025 02:45,10-01-2025 05:45,180.0,Security,10-01-2025,Major impact,Delayed
JB911,Southwest Airlines,DFW,DEN,11-04-2025 10:45,11-04-2025 10:50,5.0,Crew,11-04-2025,Minimal,Delayed
DL202,United Airlines,PHX,SEA,18-02-2025 09:45,18-02-2025 11:15,90.0,Security,18-02-2025,Missed connections,Delayed
AS210,Southwest Airlines,DFW,JFK,20-02-2025 07:45,20-02-2025 07:55,10.0,Crew,20-02-2025,Minimal,Delayed
AS185,American Airlines,MIA,ATL,27-01-2025 15:15,27-01-2025 16:45,90.0,Security,27-01-2025,Missed connections,Delayed
AA429,Alaska Airlines,PHX,SFO,22-04-2025 00:30,22-04-2025 03:30,180.0,Late Aircraft,22-04-2025,Missed connections,Delayed
AA484,Delta Air Lines,JFK,DFW,08-03-2025 23:00,09-03-2025 01:00,120.0,Weather,08-03-2025,Major impact,Delayed
SW274,Alaska Airlines,MIA,SEA,18-01-2025 23:45,19-01-2025 00:30,45.0,Weather,18-01-2025,Moderate,Delayed
UA837,Alaska Airlines,ORD,PHX,11-02-2025 19:30,11-02-2025 19:45,15.0,Technical,11-02-2025,Minimal,Delayed
AS309,JetBlue Airways,DEN,PHX,19-03-2025 08:45,19-03-2025 09:45,60.0,Technical,19-03-2025,Moderate,Delayed
AS949,Southwest Airlines,JFK,SFO,23-02-2025 05:15,23-02-2025 05:20,5.0,Crew,23-02-2025,Minimal,Delayed
DL810,American Airlines,MIA,SEA,12-02-2025 03:00,12-02-2025 03:15,15.0,Weather,12-02-2025,Minimal,Delayed
JB331,United Airlines,JFK,ORD,05-02-2025 09:45,05-02-2025 10:30,45.0,Crew,05-02-2025,Moderate,Delayed
SW360,JetBlue Airways,MIA,DFW,10-01-2025 18:15,10-01-2025 18:45,30.0,Crew,10-01-2025,Moderate,Delayed
JB784,Southwest Airlines,DFW,ATL,01-01-2025 07:15,01-01-2025 07:30,15.0,Technical,01-01-2025,Minimal,Delayed
AA431,American Airlines,JFK,DFW,07-03-2025 14:45,07-03-2025 15:45,60.0,Crew,07-03-2025,Moderate,Delayed
AA346,JetBlue Airways,SFO,SEA,10-04-2025 12:45,10-04-2025 15:45,180.0,Crew,10-04-2025,Major impact,Delayed
DL270,Alaska Airlines,ORD,ATL,18-04-2025 13:45,18-04-2025 14:30,45.0,Weather,18-04-2025,Moderate,Delayed
DL552,United Airlines,MIA,DFW,01-01-2025 18:30,01-01-2025 19:30,60.0,Crew,01-01-2025,Moderate,Delayed
AA721,United Airlines,JFK,DEN,24-03-2025 15:45,24-03-2025 16:30,45.0,Crew,24-03-2025,Moderate,Delayed
DL184,Southwest Airlines,LAX,JFK,26-02-2025 20:00,26-02-2025 23:00,180.0,Crew,26-02-2025,Major impact,Delayed
AS117,United Airlines,DEN,ATL,26-04-2025 18:30,26-04-2025 20:00,90.0,Late Aircraft,26-04-2025,Major impact,Delayed
JB251,Alaska Airlines,ORD,LAX,23-01-2025 14:00,23-01-2025 14:30,30.0,Security,23-01-2025,Moderate,Delayed
AS864,American Airlines,ORD,DEN,13-03-2025 11:00,13-03-2025 11:10,10.0,Security,13-03-2025,Minimal,Delayed
DL753,United Airlines,SEA,LAX,23-04-2025 23:15,23-04-2025 23:45,30.0,Technical,23-04-2025,Moderate,Delayed
SW822,United Airlines,ATL,DEN,18-01-2025 18:30,18-01-2025 19:00,30.0,Crew,18-01-2025,Moderate,Delayed
DL402,United Airlines,SEA,ORD,12-01-2025 15:30,12-01-2025 16:30,60.0,Security,12-01-2025,Moderate,Delayed
AS930,Alaska Airlines,ORD,DFW,13-02-2025 22:30,13-02-2025 23:00,30.0,Crew,13-02-2025,Moderate,Delayed
UA132,American Airlines,MIA,ATL,02-03-2025 04:45,02-03-2025 05:45,60.0,Security,02-03-2025,Moderate,Delayed
JB134,United Airlines,LAX,SFO,22-04-2025 00:15,22-04-2025 01:15,60.0,Crew,22-04-2025,Moderate,Delayed
JB210,Southwest Airlines,SFO,ORD,15-03-2025 12:00,15-03-2025 12:15,15.0,Crew,15-03-2025,Minimal,Delayed
AA416,Delta Air Lines,DEN,MIA,20-02-2025 05:45,20-02-2025 06:00,15.0,Technical,20-02-2025,Minimal,Delayed
UA414,American Airlines,ATL,ORD,20-04-2025 06:45,20-04-2025 07:15,30.0,Technical,20-04-2025,Moderate,Delayed
UA105,Southwest Airlines,ATL,SFO,13-01-2025 15:45,13-01-2025 17:45,120.0,Late Aircraft,13-01-2025,Missed connections,Delayed
SW711,Southwest Airlines,MIA,LAX,14-02-2025 15:00,14-02-2025 15:15,15.0,Technical,14-02-2025,Minimal,Delayed
UA613,American Airlines,PHX,SFO,28-04-2025 02:15,28-04-2025 02:45,30.0,Weather,28-04-2025,Moderate,Delayed
SW195,United Airlines,SFO,ATL,24-02-2025 04:30,24-02-2025 06:30,120.0,Weather,24-02-2025,Missed connections,Delayed
AS203,Alaska Airlines,SFO,JFK,21-01-2025 10:15,21-01-2025 11:45,90.0,Late Aircraft,21-01-2025,Major impact,Delayed
AS511,Southwest Airlines,JFK,DEN,24-02-2025 08:00,24-02-2025 10:00,120.0,Security,24-02-2025,Missed connections,Delayed
DL627,JetBlue Airways,SEA,SFO,07-01-2025 14:30,07-01-2025 16:30,120.0,Late Aircraft,07-01-2025,Missed connections,Delayed
UA283,United Airlines,DEN,SEA,03-01-2025 14:30,03-01-2025 14:35,5.0,Security,03-01-2025,Minimal,Delayed
AS137,JetBlue Airways,SFO,DFW,23-01-2025 02:00,23-01-2025 02:15,15.0,Late Aircraft,23-01-2025,Minimal,Delayed
UA453,Southwest Airlines,PHX,DFW,28-04-2025 23:45,29-04-2025 00:45,60.0,Crew,28-04-2025,Moderate,Delayed
JB841,Alaska Airlines,LAX,SEA,07-03-2025 23:00,07-03-2025 23:45,45.0,Late Aircraft,07-03-2025,Moderate,Delayed
UA105,Southwest Airlines,DFW,JFK,11-04-2025 13:15,11-04-2025 15:15,120.0,Security,11-04-2025,Missed connections,Delayed
UA942,Southwest Airlines,ATL,MIA,20-04-2025 23:45,21-04-2025 00:00,15.0,Late Aircraft,20-04-2025,Minimal,Delayed
AA776,JetBlue Airways,LAX,MIA,13-03-2025 11:00,13-03-2025 14:00,180.0,Crew,13-03-2025,Missed connections,Delayed
UA562,Alaska Airlines,SEA,JFK,20-01-2025 19:15,20-01-2025 20:45,90.0,Late Aircraft,20-01-2025,Major impact,Delayed
UA669,Alaska Airlines,SEA,DFW,18-02-2025 17:15,18-02-2025 17:25,10.0,Weather,18-02-2025,Minimal,Delayed
DL213,JetBlue Airways,ORD,ATL,21-04-2025 05:45,21-04-2025 06:45,60.0,Technical,21-04-2025,Moderate,Delayed
JB385,United Airlines,DEN,LAX,27-03-2025 21:30,28-03-2025 00:30,180.0,Late Aircraft,27-03-2025,Major impact,Delayed
SW874,Southwest Airlines,ORD,MIA,21-01-2025 05:45,21-01-2025 08:45,180.0,Crew,21-01-2025,Missed connections,Delayed
AS200,Southwest Airlines,PHX,SFO,23-02-2025 13:15,23-02-2025 13:45,30.0,Technical,23-02-2025,Moderate,Delayed
JB182,JetBlue Airways,PHX,SFO,03-01-2025 10:15,03-01-2025 12:15,120.0,Weather,03-01-2025,Missed connections,Delayed
JB908,Alaska Airlines,SFO,PHX,07-03-2025 06:15,07-03-2025 06:45,30.0,Technical,07-03-2025,Moderate,Delayed
AS304,United Airlines,ATL,DEN,09-01-2025 00:15,09-01-2025 02:15,120.0,Technical,09-01-2025,Missed connections,Delayed
DL572,JetBlue Airways,LAX,SFO,22-04-2025 05:15,22-04-2025 05:25,10.0,Weather,22-04-2025,Minimal,Delayed
AS650,American Airlines,PHX,MIA,02-04-2025 00:45,02-04-2025 00:50,5.0,Crew,02-04-2025,Minimal,Delayed
AS887,American Airlines,DEN,SEA,02-04-2025 16:45,02-04-2025 16:55,10.0,Weather,02-04-2025,Minimal,Delayed
UA876,JetBlue Airways,LAX,DFW,16-02-2025 13:30,16-02-2025 14:00,30.0,Late Aircraft,16-02-2025,Moderate,Delayed
UA402,Alaska Airlines,SEA,DEN,11-04-2025 14:30,11-04-2025 14:35,5.0,Technical,11-04-2025,Minimal,Delayed
AS412,Southwest Airlines,SEA,ORD,20-01-2025 23:15,21-01-2025 00:00,45.0,Late Aircraft,20-01-2025,Moderate,Delayed
DL128,Delta Air Lines,PHX,ORD,19-01-2025 18:00,19-01-2025 21:00,180.0,Security,19-01-2025,Missed connections,Delayed
DL452,Alaska Airlines,ATL,PHX,10-02-2025 16:30,10-02-2025 18:30,120.0,Technical,10-02-2025,Missed connections,Delayed
SW114,Alaska Airlines,LAX,SFO,29-01-2025 09:15,29-01-2025 10:00,45.0,Security,29-01-2025,Moderate,Delayed
JB333,Alaska Airlines,DFW,SFO,27-03-2025 01:45,27-03-2025 02:45,60.0,Security,27-03-2025,Moderate,Delayed
JB647,Alaska Airlines,MIA,LAX,13-04-2025 01:45,13-04-2025 02:15,30.0,Technical,13-04-2025,Moderate,Delayed
AS287,Alaska Airlines,DFW,ORD,30-03-2025 22:45,30-03-2025 23:30,45.0,Security,30-03-2025,Moderate,Delayed
AS294,Alaska Airlines,LAX,DFW,08-03-2025 09:00,08-03-2025 09:30,30.0,Security,08-03-2025,Moderate,Delayed
SW575,American Airlines,MIA,JFK,10-02-2025 20:00,10-02-2025 20:10,10.0,Late Aircraft,10-02-2025,Minimal,Delayed
DL202,JetBlue Airways,PHX,DFW,18-03-2025 15:30,18-03-2025 17:00,90.0,Weather,18-03-2025,Missed connections,Delayed
DL703,Alaska Airlines,PHX,SEA,01-01-2025 08:45,01-01-2025 10:45,120.0,Technical,01-01-2025,Missed connections,Delayed
JB390,Alaska Airlines,ORD,DEN,22-04-2025 17:15,22-04-2025 20:15,180.0,Security,22-04-2025,Missed connections,Delayed
AA874,Delta Air Lines,SEA,JFK,10-02-2025 16:45,10-02-2025 17:00,15.0,Weather,10-02-2025,Minimal,Delayed
AS411,American Airlines,SEA,DEN,23-03-2025 21:15,23-03-2025 21:25,10.0,Technical,23-03-2025,Minimal,Delayed
DL433,JetBlue Airways,SEA,SFO,10-04-2025 23:30,11-04-2025 00:15,45.0,Late Aircraft,10-04-2025,Moderate,Delayed
UA479,Delta Air Lines,ORD,SFO,04-04-2025 11:30,04-04-2025 13:00,90.0,Security,04-04-2025,Missed connections,Delayed
AA938,Alaska Airlines,DFW,ORD,26-03-2025 22:30,26-03-2025 23:30,60.0,Weather,26-03-2025,Moderate,Delayed
DL264,United Airlines,SEA,MIA,06-01-2025 21:45,06-01-2025 23:45,120.0,Technical,06-01-2025,Missed connections,Delayed
JB484,American Airlines,LAX,JFK,23-03-2025 10:30,23-03-2025 12:30,120.0,Crew,23-03-2025,Major impact,Delayed
AS175,United Airlines,SFO,ATL,22-04-2025 04:30,22-04-2025 07:30,180.0,Weather,22-04-2025,Missed connections,Delayed
JB659,Alaska Airlines,ORD,PHX,09-03-2025 09:00,09-03-2025 09:10,10.0,Crew,09-03-2025,Minimal,Delayed
UA891,Southwest Airlines,DFW,ATL,11-02-2025 14:15,11-02-2025 15:15,60.0,Technical,11-02-2025,Moderate,Delayed
AS365,United Airlines,PHX,JFK,18-01-2025 03:45,18-01-2025 05:45,120.0,Weather,18-01-2025,Major impact,Delayed
JB441,Alaska Airlines,LAX,ATL,14-03-2025 02:00,14-03-2025 05:00,180.0,Weather,14-03-2025,Missed connections,Delayed
DL869,American Airlines,SFO,ORD,01-03-2025 14:15,01-03-2025 14:25,10.0,Technical,01-03-2025,Minimal,Delayed
UA564,JetBlue Airways,SFO,JFK,21-02-2025 18:30,21-02-2025 20:00,90.0,Weather,21-02-2025,Major impact,Delayed
UA832,JetBlue Airways,ATL,ORD,09-04-2025 04:15,09-04-2025 04:25,10.0,Weather,09-04-2025,Minimal,Delayed
DL410,Delta Air Lines,SFO,ORD,30-01-2025 06:30,30-01-2025 08:30,120.0,Weather,30-01-2025,Missed connections,Delayed
AS974,Alaska Airlines,DFW,SEA,07-01-2025 14:45,07-01-2025 15:15,30.0,Late Aircraft,07-01-2025,Moderate,Delayed
AA195,Delta Air Lines,MIA,PHX,16-01-2025 05:15,16-01-2025 07:15,120.0,Security,16-01-2025,Missed connections,Delayed
DL818,American Airlines,SFO,MIA,03-01-2025 08:30,03-01-2025 09:00,30.0,Technical,03-01-2025,Moderate,Delayed
DL631,Delta Air Lines,ATL,MIA,08-04-2025 01:00,08-04-2025 01:30,30.0,Crew,08-04-2025,Moderate,Delayed
DL473,American Airlines,ATL,JFK,05-03-2025 06:30,05-03-2025 07:30,60.0,Crew,05-03-2025,Moderate,Delayed
SW147,JetBlue Airways,SFO,PHX,22-01-2025 05:00,22-01-2025 05:30,30.0,Weather,22-01-2025,Moderate,Delayed
AA215,Southwest Airlines,SEA,SFO,20-04-2025 17:45,20-04-2025 17:50,5.0,Crew,20-04-2025,Minimal,Delayed
UA231,United Airlines,MIA,DEN,20-03-2025 21:00,20-03-2025 21:30,30.0,Technical,20-03-2025,Moderate,Delayed
DL924,Delta Air Lines,DFW,LAX,06-04-2025 03:45,06-04-2025 03:55,10.0,Technical,06-04-2025,Minimal,Delayed
AA246,Alaska Airlines,JFK,ORD,21-01-2025 12:30,21-01-2025 14:30,120.0,Late Aircraft,21-01-2025,Missed connections,Delayed
JB515,Southwest Airlines,DFW,MIA,21-03-2025 08:45,21-03-2025 09:30,45.0,Security,21-03-2025,Moderate,Delayed
UA290,United Airlines,DEN,MIA,09-04-2025 17:45,09-04-2025 18:45,60.0,Security,09-04-2025,Moderate,Delayed
AA663,Alaska Airlines,ORD,ATL,22-04-2025 11:30,22-04-2025 14:30,180.0,Weather,22-04-2025,Major impact,Delayed
JB299,Delta Air Lines,DFW,JFK,26-01-2025 23:30,26-01-2025 23:45,15.0,Security,26-01-2025,Minimal,Delayed
JB148,JetBlue Airways,DEN,PHX,30-01-2025 22:15,30-01-2025 22:25,10.0,Technical,30-01-2025,Minimal,Delayed
SW403,Southwest Airlines,MIA,SFO,25-04-2025 15:45,25-04-2025 16:30,45.0,Weather,25-04-2025,Moderate,Delayed
AS669,Alaska Airlines,ORD,DFW,29-04-2025 23:00,30-04-2025 00:30,90.0,Technical,29-04-2025,Major impact,Delayed
DL882,Delta Air Lines,SFO,ATL,24-03-2025 13:45,24-03-2025 14:15,30.0,Crew,24-03-2025,Moderate,Delayed
UA243,Southwest Airlines,LAX,DFW,27-01-2025 14:15,27-01-2025 15:15,60.0,Weather,27-01-2025,Moderate,Delayed
JB418,JetBlue Airways,LAX,MIA,30-01-2025 21:45,30-01-2025 21:55,10.0,Security,30-01-2025,Minimal,Delayed
SW257,American Airlines,DEN,ORD,06-01-2025 12:30,06-01-2025 14:30,120.0,Late Aircraft,06-01-2025,Major impact,Delayed
JB985,United Airlines,DFW,MIA,18-04-2025 22:45,18-04-2025 22:55,10.0,Crew,18-04-2025,Minimal,Delayed
AA830,Southwest Airlines,DFW,MIA,29-01-2025 18:45,29-01-2025 18:55,10.0,Late Aircraft,29-01-2025,Minimal,Delayed
JB484,JetBlue Airways,MIA,SFO,06-01-2025 19:00,06-01-2025 19:10,10.0,Security,06-01-2025,Minimal,Delayed
DL469,JetBlue Airways,PHX,SFO,15-04-2025 12:00,15-04-2025 14:00,120.0,Late Aircraft,15-04-2025,Major impact,Delayed
AS862,Southwest Airlines,JFK,ORD,14-03-2025 05:00,14-03-2025 06:00,60.0,Weather,14-03-2025,Moderate,Delayed
SW921,American Airlines,SEA,ORD,15-02-2025 21:30,15-02-2025 22:00,30.0,Crew,15-02-2025,Moderate,Delayed
DL964,Southwest Airlines,LAX,SFO,15-02-2025 19:15,15-02-2025 20:00,45.0,Weather,15-02-2025,Moderate,Delayed
AA754,Southwest Airlines,DEN,MIA,23-03-2025 05:45,23-03-2025 07:45,120.0,Crew,23-03-2025,Missed connections,Delayed
UA872,Delta Air Lines,ATL,SFO,03-01-2025 03:15,03-01-2025 06:15,180.0,Security,03-01-2025,Missed connections,Delayed
AS514,United Airlines,ATL,SFO,10-03-2025 11:45,10-03-2025 13:15,90.0,Weather,10-03-2025,Missed connections,Delayed
AA431,Delta Air Lines,SEA,JFK,01-02-2025 17:15,01-02-2025 18:00,45.0,Weather,01-02-2025,Moderate,Delayed
AS324,Delta Air Lines,DFW,MIA,24-03-2025 06:15,24-03-2025 06:45,30.0,Weather,24-03-2025,Moderate,Delayed
SW958,Southwest Airlines,SFO,PHX,12-03-2025 18:15,12-03-2025 21:15,180.0,Security,12-03-2025,Missed connections,Delayed
AS667,Delta Air Lines,SEA,ORD,15-03-2025 01:45,15-03-2025 03:45,120.0,Security,15-03-2025,Missed connections,Delayed
DL122,JetBlue Airways,SEA,PHX,25-03-2025 01:30,25-03-2025 01:45,15.0,Weather,25-03-2025,Minimal,Delayed
AS882,Delta Air Lines,SFO,DFW,26-03-2025 14:30,26-03-2025 15:15,45.0,Crew,26-03-2025,Moderate,Delayed
JB892,Delta Air Lines,ATL,JFK,25-03-2025 15:00,25-03-2025 15:10,10.0,Late Aircraft,25-03-2025,Minimal,Delayed
AS496,Southwest Airlines,SFO,MIA,18-01-2025 10:15,18-01-2025 11:15,60.0,Technical,18-01-2025,Moderate,Delayed
UA611,American Airlines,ATL,DEN,21-02-2025 06:15,21-02-2025 06:25,10.0,Crew,21-02-2025,Minimal,Delayed
UA128,JetBlue Airways,PHX,DEN,20-04-2025 02:15,20-04-2025 04:15,120.0,Technical,20-04-2025,Major impact,Delayed
UA210,United Airlines,ATL,PHX,22-01-2025 03:45,22-01-2025 04:00,15.0,Security,22-01-2025,Minimal,Delayed
SW774,JetBlue Airways,SFO,MIA,01-05-2025 03:00,01-05-2025 04:00,60.0,Technical,01-05-2025,Moderate,Delayed
AS428,JetBlue Airways,PHX,MIA,08-03-2025 12:15,08-03-2025 12:30,15.0,Late Aircraft,08-03-2025,Minimal,Delayed
UA741,Southwest Airlines,SFO,SEA,18-02-2025 02:45,18-02-2025 02:55,10.0,Crew,18-02-2025,Minimal,Delayed
JB498,United Airlines,SEA,ORD,09-04-2025 21:00,09-04-2025 21:05,5.0,Technical,09-04-2025,Minimal,Delayed
AA831,Delta Air Lines,SEA,DFW,15-03-2025 20:00,15-03-2025 21:30,90.0,Technical,15-03-2025,Major impact,Delayed
DL245,JetBlue Airways,DFW,DEN,23-04-2025 13:30,23-04-2025 14:15,45.0,Late Aircraft,23-04-2025,Moderate,Delayed
SW943,Southwest Airlines,SFO,ORD,18-04-2025 06:45,18-04-2025 06:50,5.0,Late Aircraft,18-04-2025,Minimal,Delayed
SW231,Alaska Airlines,DFW,LAX,23-03-2025 03:00,23-03-2025 05:00,120.0,Weather,23-03-2025,Major impact,Delayed
AA504,Delta Air Lines,LAX,PHX,19-04-2025 15:15,19-04-2025 15:20,5.0,Late Aircraft,19-04-2025,Minimal,Delayed
AA334,American Airlines,SFO,ATL,11-01-2025 22:00,11-01-2025 23:00,60.0,Late Aircraft,11-01-2025,Moderate,Delayed
SW711,American Airlines,MIA,DFW,09-04-2025 06:30,09-04-2025 06:35,5.0,Technical,09-04-2025,Minimal,Delayed
UA279,United Airlines,SEA,DFW,26-04-2025 20:00,26-04-2025 20:15,15.0,Crew,26-04-2025,Minimal,Delayed
DL288,Alaska Airlines,DFW,SFO,26-03-2025 23:45,27-03-2025 01:45,120.0,Weather,26-03-2025,Major impact,Delayed
UA670,Delta Air Lines,ATL,PHX,10-02-2025 01:00,10-02-2025 02:30,90.0,Security,10-02-2025,Major impact,Delayed
DL841,United Airlines,DEN,JFK,19-01-2025 03:15,19-01-2025 03:20,5.0,Security,19-01-2025,Minimal,Delayed
SW887,JetBlue Airways,LAX,ORD,08-04-2025 20:00,08-04-2025 20:10,10.0,Weather,08-04-2025,Minimal,Delayed
SW685,Alaska Airlines,SFO,ORD,29-03-2025 19:45,29-03-2025 20:15,30.0,Late Aircraft,29-03-2025,Moderate,Delayed
UA751,Southwest Airlines,SEA,ATL,28-02-2025 17:30,28-02-2025 18:15,45.0,Technical,28-02-2025,Moderate,Delayed
SW363,Delta Air Lines,DEN,JFK,25-02-2025 09:15,25-02-2025 10:45,90.0,Security,25-02-2025,Major impact,Delayed
SW554,Southwest Airlines,SEA,DEN,13-02-2025 10:45,13-02-2025 13:45,180.0,Technical,13-02-2025,Major impact,Delayed
DL682,Delta Air Lines,PHX,DEN,26-04-2025 14:45,26-04-2025 15:30,45.0,Technical,26-04-2025,Moderate,Delayed
SW211,JetBlue Airways,SEA,ORD,26-04-2025 19:45,26-04-2025 20:15,30.0,Crew,26-04-2025,Moderate,Delayed
DL775,Southwest Airlines,MIA,SFO,24-01-2025 14:00,24-01-2025 15:30,90.0,Security,24-01-2025,Major impact,Delayed
AS796,JetBlue Airways,ATL,SEA,15-03-2025 06:15,15-03-2025 08:15,120.0,Technical,15-03-2025,Major impact,Delayed
SW423,JetBlue Airways,PHX,MIA,05-04-2025 20:00,05-04-2025 20:10,10.0,Weather,05-04-2025,Minimal,Delayed
AA471,JetBlue Airways,DEN,MIA,02-03-2025 10:15,02-03-2025 10:25,10.0,Security,02-03-2025,Minimal,Delayed
DL267,Southwest Airlines,LAX,PHX,27-04-2025 19:45,27-04-2025 22:45,180.0,Late Aircraft,27-04-2025,Missed connections,Delayed
SW274,American Airlines,PHX,DEN,30-04-2025 14:15,30-04-2025 14:20,5.0,Late Aircraft,30-04-2025,Minimal,Delayed
